"id1","id2","uniprot_id1","uniprot_id2","string_id1","string_id2"
"CER1","FSTL1","O95813","Q12841","9606.ENSP00000370297","9606.ENSP00000295633"
"CER1","WNT10A","O95813","Q9GZT5","9606.ENSP00000370297","9606.ENSP00000258411"
"CER1","WNT10B","O95813","O00744","9606.ENSP00000370297","9606.ENSP00000301061"
"CER1","WNT11","O95813","O96014","9606.ENSP00000370297","9606.ENSP00000325526"
"CER1","WNT16","O95813","Q9UBV4","9606.ENSP00000370297","9606.ENSP00000222462"
"CER1","WNT1","O95813","P04628","9606.ENSP00000370297","9606.ENSP00000293549"
"CER1","WNT2B","O95813","Q93097","9606.ENSP00000370297","9606.ENSP00000358698"
"CER1","WNT2","O95813","P09544","9606.ENSP00000370297","9606.ENSP00000265441"
"CER1","WNT3A","O95813","P56704","9606.ENSP00000370297","9606.ENSP00000284523"
"CER1","WNT3","O95813","P56703","9606.ENSP00000370297","9606.ENSP00000225512"
"CER1","WNT4","O95813","P56705","9606.ENSP00000370297","9606.ENSP00000290167"
"CER1","WNT5A","O95813","P41221","9606.ENSP00000370297","9606.ENSP00000264634"
"CER1","WNT5B","O95813","Q9H1J7","9606.ENSP00000370297","9606.ENSP00000380379"
"CER1","WNT6","O95813","Q9Y6F9","9606.ENSP00000370297","9606.ENSP00000233948"
"CER1","WNT7A","O95813","O00755","9606.ENSP00000370297","9606.ENSP00000285018"
"CER1","WNT7B","O95813","P56706","9606.ENSP00000370297","9606.ENSP00000341032"
"CER1","WNT8A","O95813","Q9H1J5","9606.ENSP00000370297","9606.ENSP00000426653"
"CER1","WNT8B","O95813","Q93098","9606.ENSP00000370297","9606.ENSP00000340677"
"CER1","WNT9A","O95813","O14904","9606.ENSP00000370297","9606.ENSP00000272164"
"CER1","WNT9B","O95813","O14905","9606.ENSP00000370297","9606.ENSP00000290015"
"CHD1L","CREBBP","Q86WJ1","Q92793","9606.ENSP00000358262","9606.ENSP00000262367"
"CHD1L","CTNNB1","Q86WJ1","P35222","9606.ENSP00000358262","9606.ENSP00000495360"
"CHD1L","EP300","Q86WJ1","Q09472","9606.ENSP00000358262","9606.ENSP00000263253"
"CHD1L","LEF1","Q86WJ1","Q9UJU2","9606.ENSP00000358262","9606.ENSP00000265165"
"CHD1L","PYGO1","Q86WJ1","Q9Y3Y4","9606.ENSP00000358262","9606.ENSP00000302327"
"CHD1L","PYGO2","Q86WJ1","Q9BRQ0","9606.ENSP00000358262","9606.ENSP00000357442"
"CHD1L","SMAD1","Q86WJ1","Q15797","9606.ENSP00000358262","9606.ENSP00000305769"
"CHD1L","SMAD4","Q86WJ1","Q13485","9606.ENSP00000358262","9606.ENSP00000341551"
"CHD1L","SMAD5","Q86WJ1","Q99717","9606.ENSP00000358262","9606.ENSP00000441954"
"CHD1L","TCF7L1","Q86WJ1","Q9HCS4","9606.ENSP00000358262","9606.ENSP00000282111"
"CHD1L","TCF7L2","Q86WJ1","Q9NQB0","9606.ENSP00000358262","9606.ENSP00000486891"
"CREBBP","CTNNB1","Q92793","P35222","9606.ENSP00000262367","9606.ENSP00000495360"
"CREBBP","EP400","Q92793","Q96L91","9606.ENSP00000262367","9606.ENSP00000374212"
"CREBBP","HELLS","Q92793","Q9NRZ9","9606.ENSP00000262367","9606.ENSP00000377601"
"CREBBP","HLTF","Q92793","Q14527","9606.ENSP00000262367","9606.ENSP00000308944"
"CREBBP","INO80","Q92793","Q9ULG1","9606.ENSP00000262367","9606.ENSP00000497609"
"CREBBP","LEF1","Q92793","Q9UJU2","9606.ENSP00000262367","9606.ENSP00000265165"
"CREBBP","PYGO1","Q92793","Q9Y3Y4","9606.ENSP00000262367","9606.ENSP00000302327"
"CREBBP","PYGO2","Q92793","Q9BRQ0","9606.ENSP00000262367","9606.ENSP00000357442"
"CREBBP","SMAD1","Q92793","Q15797","9606.ENSP00000262367","9606.ENSP00000305769"
"CREBBP","SMAD4","Q92793","Q13485","9606.ENSP00000262367","9606.ENSP00000341551"
"CREBBP","SMAD5","Q92793","Q99717","9606.ENSP00000262367","9606.ENSP00000441954"
"CREBBP","SMARCA1","Q92793","P28370","9606.ENSP00000262367","9606.ENSP00000360162"
"CREBBP","SMARCA2","Q92793","P51531","9606.ENSP00000262367","9606.ENSP00000371638"
"CREBBP","SMARCA4","Q92793","P51532","9606.ENSP00000262367","9606.ENSP00000343896"
"CREBBP","SMARCA5","Q92793","O60264","9606.ENSP00000262367","9606.ENSP00000283131"
"CREBBP","SMARCAL1","Q92793","Q9NZC9","9606.ENSP00000262367","9606.ENSP00000349823"
"CREBBP","SMARCB1","Q92793","Q12824","9606.ENSP00000262367","9606.ENSP00000340883"
"CREBBP","SMARCC1","Q92793","Q92922","9606.ENSP00000262367","9606.ENSP00000254480"
"CREBBP","SMARCC2","Q92793","Q8TAQ2","9606.ENSP00000262367","9606.ENSP00000449396"
"CREBBP","SMARCD1","Q92793","Q96GM5","9606.ENSP00000262367","9606.ENSP00000378414"
"CREBBP","SMARCD2","Q92793","Q92925","9606.ENSP00000262367","9606.ENSP00000392617"
"CREBBP","SMARCD3","Q92793","Q6STE5","9606.ENSP00000262367","9606.ENSP00000262188"
"CREBBP","SMARCE1","Q92793","Q969G3","9606.ENSP00000262367","9606.ENSP00000323967"
"CREBBP","SRCAP","Q92793","Q6ZRS2","9606.ENSP00000262367","9606.ENSP00000262518"
"CREBBP","TCF7L1","Q92793","Q9HCS4","9606.ENSP00000262367","9606.ENSP00000282111"
"CREBBP","TCF7L2","Q92793","Q9NQB0","9606.ENSP00000262367","9606.ENSP00000486891"
"CSNK1A1","ARR3","P48729","P36575","9606.ENSP00000261798","9606.ENSP00000311538"
"CSNK1A1","ARRB1","P48729","P49407","9606.ENSP00000261798","9606.ENSP00000409581"
"CSNK1A1","ARRB2","P48729","P32121","9606.ENSP00000261798","9606.ENSP00000403701"
"CSNK1A1","CTNNB1","P48729","P35222","9606.ENSP00000261798","9606.ENSP00000495360"
"CSNK1A1","DACT1","P48729","Q9NYF0","9606.ENSP00000261798","9606.ENSP00000337439"
"CSNK1A1","DVL1","P48729","O14640","9606.ENSP00000261798","9606.ENSP00000368166"
"CSNK1A1","DVL1","P48729","O14640","9606.ENSP00000261798","9606.ENSP00000368166"
"CSNK1A1","DVL2","P48729","O14641","9606.ENSP00000261798","9606.ENSP00000005340"
"CSNK1A1","DVL2","P48729","O14641","9606.ENSP00000261798","9606.ENSP00000005340"
"CSNK1A1","DVL3","P48729","Q92997","9606.ENSP00000261798","9606.ENSP00000316054"
"CSNK1A1","DVL3","P48729","Q92997","9606.ENSP00000261798","9606.ENSP00000316054"
"CSNK1A1","FBXW11","P48729","Q9UKB1","9606.ENSP00000261798","9606.ENSP00000265094"
"CSNK1A1","GSK3B","P48729","P49841","9606.ENSP00000261798","9606.ENSP00000324806"
"CSNK1A1L","ARR3","Q8N752","P36575","9606.ENSP00000369126","9606.ENSP00000311538"
"CSNK1A1L","ARRB1","Q8N752","P49407","9606.ENSP00000369126","9606.ENSP00000409581"
"CSNK1A1L","ARRB2","Q8N752","P32121","9606.ENSP00000369126","9606.ENSP00000403701"
"CSNK1A1L","CTNNB1","Q8N752","P35222","9606.ENSP00000369126","9606.ENSP00000495360"
"CSNK1A1L","DACT1","Q8N752","Q9NYF0","9606.ENSP00000369126","9606.ENSP00000337439"
"CSNK1A1L","DVL1","Q8N752","O14640","9606.ENSP00000369126","9606.ENSP00000368166"
"CSNK1A1L","DVL1","Q8N752","O14640","9606.ENSP00000369126","9606.ENSP00000368166"
"CSNK1A1L","DVL2","Q8N752","O14641","9606.ENSP00000369126","9606.ENSP00000005340"
"CSNK1A1L","DVL2","Q8N752","O14641","9606.ENSP00000369126","9606.ENSP00000005340"
"CSNK1A1L","DVL3","Q8N752","Q92997","9606.ENSP00000369126","9606.ENSP00000316054"
"CSNK1A1L","DVL3","Q8N752","Q92997","9606.ENSP00000369126","9606.ENSP00000316054"
"CSNK1A1L","FBXW11","Q8N752","Q9UKB1","9606.ENSP00000369126","9606.ENSP00000265094"
"CSNK1A1L","GSK3B","Q8N752","P49841","9606.ENSP00000369126","9606.ENSP00000324806"
"CSNK1A1L","PPP2CA","Q8N752","P67775","9606.ENSP00000369126","9606.ENSP00000418447"
"CSNK1A1L","PPP2CB","Q8N752","P62714","9606.ENSP00000369126","9606.ENSP00000221138"
"CSNK1A1L","PPP2R5A","Q8N752","Q15172","9606.ENSP00000369126","9606.ENSP00000261461"
"CSNK1A1L","PPP2R5B","Q8N752","Q15173","9606.ENSP00000369126","9606.ENSP00000164133"
"CSNK1A1L","PPP2R5C","Q8N752","Q13362","9606.ENSP00000369126","9606.ENSP00000412324"
"CSNK1A1L","PPP2R5D","Q8N752","Q14738","9606.ENSP00000369126","9606.ENSP00000417963"
"CSNK1A1L","PPP2R5E","Q8N752","Q16537","9606.ENSP00000369126","9606.ENSP00000337641"
"CSNK1A1L","SAG","Q8N752","Q9UBF6","9606.ENSP00000369126","9606.ENSP00000273480"
"CSNK1A1","PPP2CA","P48729","P67775","9606.ENSP00000261798","9606.ENSP00000418447"
"CSNK1A1","PPP2CB","P48729","P62714","9606.ENSP00000261798","9606.ENSP00000221138"
"CSNK1A1","PPP2R5A","P48729","Q15172","9606.ENSP00000261798","9606.ENSP00000261461"
"CSNK1A1","PPP2R5B","P48729","Q15173","9606.ENSP00000261798","9606.ENSP00000164133"
"CSNK1A1","PPP2R5C","P48729","Q13362","9606.ENSP00000261798","9606.ENSP00000412324"
"CSNK1A1","PPP2R5D","P48729","Q14738","9606.ENSP00000261798","9606.ENSP00000417963"
"CSNK1A1","PPP2R5E","P48729","Q16537","9606.ENSP00000261798","9606.ENSP00000337641"
"CSNK1A1","SAG","P48729","Q9UBF6","9606.ENSP00000261798","9606.ENSP00000273480"
"CSNK1D","ARR3","P48730","P36575","9606.ENSP00000381531","9606.ENSP00000311538"
"CSNK1D","ARRB1","P48730","P49407","9606.ENSP00000381531","9606.ENSP00000409581"
"CSNK1D","ARRB2","P48730","P32121","9606.ENSP00000381531","9606.ENSP00000403701"
"CSNK1D","CTNNB1","P48730","P35222","9606.ENSP00000381531","9606.ENSP00000495360"
"CSNK1D","DACT1","P48730","Q9NYF0","9606.ENSP00000381531","9606.ENSP00000337439"
"CSNK1D","DVL1","P48730","O14640","9606.ENSP00000381531","9606.ENSP00000368166"
"CSNK1D","DVL1","P48730","O14640","9606.ENSP00000381531","9606.ENSP00000368166"
"CSNK1D","DVL2","P48730","O14641","9606.ENSP00000381531","9606.ENSP00000005340"
"CSNK1D","DVL2","P48730","O14641","9606.ENSP00000381531","9606.ENSP00000005340"
"CSNK1D","DVL3","P48730","Q92997","9606.ENSP00000381531","9606.ENSP00000316054"
"CSNK1D","DVL3","P48730","Q92997","9606.ENSP00000381531","9606.ENSP00000316054"
"CSNK1D","FBXW11","P48730","Q9UKB1","9606.ENSP00000381531","9606.ENSP00000265094"
"CSNK1D","GSK3B","P48730","P49841","9606.ENSP00000381531","9606.ENSP00000324806"
"CSNK1D","PPP2CA","P48730","P67775","9606.ENSP00000381531","9606.ENSP00000418447"
"CSNK1D","PPP2CB","P48730","P62714","9606.ENSP00000381531","9606.ENSP00000221138"
"CSNK1D","PPP2R5A","P48730","Q15172","9606.ENSP00000381531","9606.ENSP00000261461"
"CSNK1D","PPP2R5B","P48730","Q15173","9606.ENSP00000381531","9606.ENSP00000164133"
"CSNK1D","PPP2R5C","P48730","Q13362","9606.ENSP00000381531","9606.ENSP00000412324"
"CSNK1D","PPP2R5D","P48730","Q14738","9606.ENSP00000381531","9606.ENSP00000417963"
"CSNK1D","PPP2R5E","P48730","Q16537","9606.ENSP00000381531","9606.ENSP00000337641"
"CSNK1D","SAG","P48730","Q9UBF6","9606.ENSP00000381531","9606.ENSP00000273480"
"CSNK1E","ARR3","P49674","P36575","9606.ENSP00000380044","9606.ENSP00000311538"
"CSNK1E","ARRB1","P49674","P49407","9606.ENSP00000380044","9606.ENSP00000409581"
"CSNK1E","ARRB2","P49674","P32121","9606.ENSP00000380044","9606.ENSP00000403701"
"CSNK1E","CTNNB1","P49674","P35222","9606.ENSP00000380044","9606.ENSP00000495360"
"CSNK1E","DACT1","P49674","Q9NYF0","9606.ENSP00000380044","9606.ENSP00000337439"
"CSNK1E","DVL1","P49674","O14640","9606.ENSP00000380044","9606.ENSP00000368166"
"CSNK1E","DVL1","P49674","O14640","9606.ENSP00000380044","9606.ENSP00000368166"
"CSNK1E","DVL2","P49674","O14641","9606.ENSP00000380044","9606.ENSP00000005340"
"CSNK1E","DVL2","P49674","O14641","9606.ENSP00000380044","9606.ENSP00000005340"
"CSNK1E","DVL3","P49674","Q92997","9606.ENSP00000380044","9606.ENSP00000316054"
"CSNK1E","DVL3","P49674","Q92997","9606.ENSP00000380044","9606.ENSP00000316054"
"CSNK1E","FBXW11","P49674","Q9UKB1","9606.ENSP00000380044","9606.ENSP00000265094"
"CSNK1E","GSK3B","P49674","P49841","9606.ENSP00000380044","9606.ENSP00000324806"
"CSNK1E","PPP2CA","P49674","P67775","9606.ENSP00000380044","9606.ENSP00000418447"
"CSNK1E","PPP2CB","P49674","P62714","9606.ENSP00000380044","9606.ENSP00000221138"
"CSNK1E","PPP2R5A","P49674","Q15172","9606.ENSP00000380044","9606.ENSP00000261461"
"CSNK1E","PPP2R5B","P49674","Q15173","9606.ENSP00000380044","9606.ENSP00000164133"
"CSNK1E","PPP2R5C","P49674","Q13362","9606.ENSP00000380044","9606.ENSP00000412324"
"CSNK1E","PPP2R5D","P49674","Q14738","9606.ENSP00000380044","9606.ENSP00000417963"
"CSNK1E","PPP2R5E","P49674","Q16537","9606.ENSP00000380044","9606.ENSP00000337641"
"CSNK1E","SAG","P49674","Q9UBF6","9606.ENSP00000380044","9606.ENSP00000273480"
"CSNK1G2","ARR3","P78368","P36575","9606.ENSP00000255641","9606.ENSP00000311538"
"CSNK1G2","ARRB1","P78368","P49407","9606.ENSP00000255641","9606.ENSP00000409581"
"CSNK1G2","ARRB2","P78368","P32121","9606.ENSP00000255641","9606.ENSP00000403701"
"CSNK1G2","CTNNB1","P78368","P35222","9606.ENSP00000255641","9606.ENSP00000495360"
"CSNK1G2","DACT1","P78368","Q9NYF0","9606.ENSP00000255641","9606.ENSP00000337439"
"CSNK1G2","DVL1","P78368","O14640","9606.ENSP00000255641","9606.ENSP00000368166"
"CSNK1G2","DVL1","P78368","O14640","9606.ENSP00000255641","9606.ENSP00000368166"
"CSNK1G2","DVL2","P78368","O14641","9606.ENSP00000255641","9606.ENSP00000005340"
"CSNK1G2","DVL2","P78368","O14641","9606.ENSP00000255641","9606.ENSP00000005340"
"CSNK1G2","DVL3","P78368","Q92997","9606.ENSP00000255641","9606.ENSP00000316054"
"CSNK1G2","DVL3","P78368","Q92997","9606.ENSP00000255641","9606.ENSP00000316054"
"CSNK1G2","FBXW11","P78368","Q9UKB1","9606.ENSP00000255641","9606.ENSP00000265094"
"CSNK1G2","GSK3B","P78368","P49841","9606.ENSP00000255641","9606.ENSP00000324806"
"CSNK1G2","PPP2CA","P78368","P67775","9606.ENSP00000255641","9606.ENSP00000418447"
"CSNK1G2","PPP2CB","P78368","P62714","9606.ENSP00000255641","9606.ENSP00000221138"
"CSNK1G2","PPP2R5A","P78368","Q15172","9606.ENSP00000255641","9606.ENSP00000261461"
"CSNK1G2","PPP2R5B","P78368","Q15173","9606.ENSP00000255641","9606.ENSP00000164133"
"CSNK1G2","PPP2R5C","P78368","Q13362","9606.ENSP00000255641","9606.ENSP00000412324"
"CSNK1G2","PPP2R5D","P78368","Q14738","9606.ENSP00000255641","9606.ENSP00000417963"
"CSNK1G2","PPP2R5E","P78368","Q16537","9606.ENSP00000255641","9606.ENSP00000337641"
"CSNK1G2","SAG","P78368","Q9UBF6","9606.ENSP00000255641","9606.ENSP00000273480"
"CSNK1G3","ARR3","Q9Y6M4","P36575","9606.ENSP00000353904","9606.ENSP00000311538"
"CSNK1G3","ARRB1","Q9Y6M4","P49407","9606.ENSP00000353904","9606.ENSP00000409581"
"CSNK1G3","ARRB2","Q9Y6M4","P32121","9606.ENSP00000353904","9606.ENSP00000403701"
"CSNK1G3","CTNNB1","Q9Y6M4","P35222","9606.ENSP00000353904","9606.ENSP00000495360"
"CSNK1G3","DACT1","Q9Y6M4","Q9NYF0","9606.ENSP00000353904","9606.ENSP00000337439"
"CSNK1G3","DVL1","Q9Y6M4","O14640","9606.ENSP00000353904","9606.ENSP00000368166"
"CSNK1G3","DVL1","Q9Y6M4","O14640","9606.ENSP00000353904","9606.ENSP00000368166"
"CSNK1G3","DVL2","Q9Y6M4","O14641","9606.ENSP00000353904","9606.ENSP00000005340"
"CSNK1G3","DVL2","Q9Y6M4","O14641","9606.ENSP00000353904","9606.ENSP00000005340"
"CSNK1G3","DVL3","Q9Y6M4","Q92997","9606.ENSP00000353904","9606.ENSP00000316054"
"CSNK1G3","DVL3","Q9Y6M4","Q92997","9606.ENSP00000353904","9606.ENSP00000316054"
"CSNK1G3","FBXW11","Q9Y6M4","Q9UKB1","9606.ENSP00000353904","9606.ENSP00000265094"
"CSNK1G3","GSK3B","Q9Y6M4","P49841","9606.ENSP00000353904","9606.ENSP00000324806"
"CSNK1G3","PPP2CA","Q9Y6M4","P67775","9606.ENSP00000353904","9606.ENSP00000418447"
"CSNK1G3","PPP2CB","Q9Y6M4","P62714","9606.ENSP00000353904","9606.ENSP00000221138"
"CSNK1G3","PPP2R5A","Q9Y6M4","Q15172","9606.ENSP00000353904","9606.ENSP00000261461"
"CSNK1G3","PPP2R5B","Q9Y6M4","Q15173","9606.ENSP00000353904","9606.ENSP00000164133"
"CSNK1G3","PPP2R5C","Q9Y6M4","Q13362","9606.ENSP00000353904","9606.ENSP00000412324"
"CSNK1G3","PPP2R5D","Q9Y6M4","Q14738","9606.ENSP00000353904","9606.ENSP00000417963"
"CSNK1G3","PPP2R5E","Q9Y6M4","Q16537","9606.ENSP00000353904","9606.ENSP00000337641"
"CSNK1G3","SAG","Q9Y6M4","Q9UBF6","9606.ENSP00000353904","9606.ENSP00000273480"
"CSNK2A2","CSNK1A1L","P19784","Q8N752","9606.ENSP00000262506","9606.ENSP00000369126"
"CSNK2A2","CSNK1A1","P19784","P48729","9606.ENSP00000262506","9606.ENSP00000261798"
"CSNK2A2","CSNK1D","P19784","P48730","9606.ENSP00000262506","9606.ENSP00000381531"
"CSNK2A2","CSNK1E","P19784","P49674","9606.ENSP00000262506","9606.ENSP00000380044"
"CSNK2A2","CSNK1G2","P19784","P78368","9606.ENSP00000262506","9606.ENSP00000255641"
"CSNK2A2","CSNK1G3","P19784","Q9Y6M4","9606.ENSP00000262506","9606.ENSP00000353904"
"CSNK2A2","DACT1","P19784","Q9NYF0","9606.ENSP00000262506","9606.ENSP00000337439"
"CSNK2A2","DVL1","P19784","O14640","9606.ENSP00000262506","9606.ENSP00000368166"
"CSNK2A2","DVL2","P19784","O14641","9606.ENSP00000262506","9606.ENSP00000005340"
"CSNK2A2","DVL3","P19784","Q92997","9606.ENSP00000262506","9606.ENSP00000316054"
"CSNK2A2","GSK3B","P19784","P49841","9606.ENSP00000262506","9606.ENSP00000324806"
"CSNK2A2","SAG","P19784","Q9UBF6","9606.ENSP00000262506","9606.ENSP00000273480"
"CSNK2A3","CSNK1A1L","Q8NEV1","Q8N752","9606.ENSP00000473553","9606.ENSP00000369126"
"CSNK2A3","CSNK1A1","Q8NEV1","P48729","9606.ENSP00000473553","9606.ENSP00000261798"
"CSNK2A3","CSNK1D","Q8NEV1","P48730","9606.ENSP00000473553","9606.ENSP00000381531"
"CSNK2A3","CSNK1E","Q8NEV1","P49674","9606.ENSP00000473553","9606.ENSP00000380044"
"CSNK2A3","CSNK1G2","Q8NEV1","P78368","9606.ENSP00000473553","9606.ENSP00000255641"
"CSNK2A3","CSNK1G3","Q8NEV1","Q9Y6M4","9606.ENSP00000473553","9606.ENSP00000353904"
"CSNK2A3","DACT1","Q8NEV1","Q9NYF0","9606.ENSP00000473553","9606.ENSP00000337439"
"CSNK2A3","DVL1","Q8NEV1","O14640","9606.ENSP00000473553","9606.ENSP00000368166"
"CSNK2A3","DVL2","Q8NEV1","O14641","9606.ENSP00000473553","9606.ENSP00000005340"
"CSNK2A3","DVL3","Q8NEV1","Q92997","9606.ENSP00000473553","9606.ENSP00000316054"
"CSNK2A3","GSK3B","Q8NEV1","P49841","9606.ENSP00000473553","9606.ENSP00000324806"
"CSNK2A3","SAG","Q8NEV1","Q9UBF6","9606.ENSP00000473553","9606.ENSP00000273480"
"CSNK2B","CSNK1A1L","P67870","Q8N752","9606.ENSP00000365042","9606.ENSP00000369126"
"CSNK2B","CSNK1A1","P67870","P48729","9606.ENSP00000365042","9606.ENSP00000261798"
"CSNK2B","CSNK1D","P67870","P48730","9606.ENSP00000365042","9606.ENSP00000381531"
"CSNK2B","CSNK1E","P67870","P49674","9606.ENSP00000365042","9606.ENSP00000380044"
"CSNK2B","CSNK1G2","P67870","P78368","9606.ENSP00000365042","9606.ENSP00000255641"
"CSNK2B","CSNK1G3","P67870","Q9Y6M4","9606.ENSP00000365042","9606.ENSP00000353904"
"CSNK2B","DACT1","P67870","Q9NYF0","9606.ENSP00000365042","9606.ENSP00000337439"
"CSNK2B","DVL1","P67870","O14640","9606.ENSP00000365042","9606.ENSP00000368166"
"CSNK2B","DVL2","P67870","O14641","9606.ENSP00000365042","9606.ENSP00000005340"
"CSNK2B","DVL3","P67870","Q92997","9606.ENSP00000365042","9606.ENSP00000316054"
"CSNK2B","GSK3B","P67870","P49841","9606.ENSP00000365042","9606.ENSP00000324806"
"CSNK2B","SAG","P67870","Q9UBF6","9606.ENSP00000365042","9606.ENSP00000273480"
"CTBP1","LEF1","Q13363","Q9UJU2","9606.ENSP00000290921","9606.ENSP00000265165"
"CTBP1","SMAD1","Q13363","Q15797","9606.ENSP00000290921","9606.ENSP00000305769"
"CTBP1","SMAD4","Q13363","Q13485","9606.ENSP00000290921","9606.ENSP00000341551"
"CTBP1","SMAD5","Q13363","Q99717","9606.ENSP00000290921","9606.ENSP00000441954"
"CTBP1","TCF7L1","Q13363","Q9HCS4","9606.ENSP00000290921","9606.ENSP00000282111"
"CTBP1","TCF7L2","Q13363","Q9NQB0","9606.ENSP00000290921","9606.ENSP00000486891"
"CTBP2","LEF1","P56545","Q9UJU2","9606.ENSP00000311825","9606.ENSP00000265165"
"CTBP2","SMAD1","P56545","Q15797","9606.ENSP00000311825","9606.ENSP00000305769"
"CTBP2","SMAD4","P56545","Q13485","9606.ENSP00000311825","9606.ENSP00000341551"
"CTBP2","SMAD5","P56545","Q99717","9606.ENSP00000311825","9606.ENSP00000441954"
"CTBP2","TCF7L1","P56545","Q9HCS4","9606.ENSP00000311825","9606.ENSP00000282111"
"CTBP2","TCF7L2","P56545","Q9NQB0","9606.ENSP00000311825","9606.ENSP00000486891"
"CTNNA1","CTNNB1","P35221","P35222","9606.ENSP00000304669","9606.ENSP00000495360"
"CTNNA1","DCHS1","P35221","Q96JQ0","9606.ENSP00000304669","9606.ENSP00000299441"
"CTNNA1","FAT1","P35221","Q14517","9606.ENSP00000304669","9606.ENSP00000406229"
"CTNNA1","FAT2","P35221","Q9NYQ8","9606.ENSP00000304669","9606.ENSP00000261800"
"CTNNA1","FAT3","P35221","Q8TDW7","9606.ENSP00000304669","9606.ENSP00000432586"
"CTNNA1","PCDH10","P35221","Q9P2E7","9606.ENSP00000304669","9606.ENSP00000264360"
"CTNNA1","PCDH11X","P35221","Q9BZA7","9606.ENSP00000304669","9606.ENSP00000362186"
"CTNNA1","PCDH12","P35221","Q9NPG4","9606.ENSP00000304669","9606.ENSP00000231484"
"CTNNA1","PCDH15","P35221","Q96QU1","9606.ENSP00000304669","9606.ENSP00000363068"
"CTNNA1","PCDH18","P35221","Q9HCL0","9606.ENSP00000304669","9606.ENSP00000355082"
"CTNNA1","PCDH19","P35221","Q8TAB3","9606.ENSP00000304669","9606.ENSP00000362125"
"CTNNA1","PCDH1","P35221","Q08174","9606.ENSP00000304669","9606.ENSP00000287008"
"CTNNA1","PCDH20","P35221","Q8N6Y1","9606.ENSP00000304669","9606.ENSP00000386653"
"CTNNA1","PCDH7","P35221","O60245","9606.ENSP00000304669","9606.ENSP00000441802"
"CTNNA1","PCDH8","P35221","O95206","9606.ENSP00000304669","9606.ENSP00000367177"
"CTNNA1","PCDH9","P35221","Q9HC56","9606.ENSP00000304669","9606.ENSP00000367096"
"CTNNA1","PCDHA10","P35221","Q9Y5I2","9606.ENSP00000304669","9606.ENSP00000304234"
"CTNNA1","PCDHA11","P35221","Q9Y5I1","9606.ENSP00000304669","9606.ENSP00000381636"
"CTNNA1","PCDHA12","P35221","Q9UN75","9606.ENSP00000304669","9606.ENSP00000381628"
"CTNNA1","PCDHA13","P35221","Q9Y5I0","9606.ENSP00000304669","9606.ENSP00000289272"
"CTNNA1","PCDHA1","P35221","Q9Y5I3","9606.ENSP00000304669","9606.ENSP00000420840"
"CTNNA1","PCDHA2","P35221","Q9Y5H9","9606.ENSP00000304669","9606.ENSP00000431748"
"CTNNA1","PCDHA3","P35221","Q9Y5H8","9606.ENSP00000304669","9606.ENSP00000429808"
"CTNNA1","PCDHA4","P35221","Q9UN74","9606.ENSP00000304669","9606.ENSP00000435300"
"CTNNA1","PCDHA5","P35221","Q9Y5H7","9606.ENSP00000304669","9606.ENSP00000436557"
"CTNNA1","PCDHA6","P35221","Q9UN73","9606.ENSP00000304669","9606.ENSP00000433378"
"CTNNA1","PCDHA7","P35221","Q9UN72","9606.ENSP00000304669","9606.ENSP00000436426"
"CTNNA1","PCDHA8","P35221","Q9Y5H6","9606.ENSP00000304669","9606.ENSP00000434655"
"CTNNA1","PCDHA9","P35221","Q9Y5H5","9606.ENSP00000304669","9606.ENSP00000436042"
"CTNNA1","PCDHAC1","P35221","Q9H158","9606.ENSP00000304669","9606.ENSP00000253807"
"CTNNA1","PCDHAC2","P35221","Q9Y5I4","9606.ENSP00000304669","9606.ENSP00000289269"
"CTNNA1","PCDHB10","P35221","Q9UN67","9606.ENSP00000304669","9606.ENSP00000239446"
"CTNNA1","PCDHB11","P35221","Q9Y5F2","9606.ENSP00000304669","9606.ENSP00000346802"
"CTNNA1","PCDHB12","P35221","Q9Y5F1","9606.ENSP00000304669","9606.ENSP00000239450"
"CTNNA1","PCDHB13","P35221","Q9Y5F0","9606.ENSP00000304669","9606.ENSP00000345491"
"CTNNA1","PCDHB14","P35221","Q9Y5E9","9606.ENSP00000304669","9606.ENSP00000239449"
"CTNNA1","PCDHB15","P35221","Q9Y5E8","9606.ENSP00000304669","9606.ENSP00000231173"
"CTNNA1","PCDHB16","P35221","Q9NRJ7","9606.ENSP00000304669","9606.ENSP00000477314"
"CTNNA1","PCDHB1","P35221","Q9Y5F3","9606.ENSP00000304669","9606.ENSP00000307234"
"CTNNA1","PCDHB2","P35221","Q9Y5E7","9606.ENSP00000304669","9606.ENSP00000194155"
"CTNNA1","PCDHB3","P35221","Q9Y5E6","9606.ENSP00000304669","9606.ENSP00000231130"
